12	0,46624	time life understand years things thing made day thought moment people point make fact kind reason long true person question end case feel work part matter place world important wanted knew days left hope decided sense asked clear difficult words thinking mind order idea means simple longer today times simply 
13	0,16292	guys great time guy thing love make kind people wait life thought feel guess big lot talking stuff baby nice man real night friends work pretty idea party talk fun cool girl fine bad friend things weird wanted call excuse perfect day phone coming meet supposed totally problem world ready 
14	0,22044	love married wife husband marry woman man wedding marriage girl happy life make women beautiful home daughter house talk bride kiss feel family wrong sister dress dear darling night loves dance divorce heart girls loved live told men marrying true forget leave care happiness mind made lady ring law met 
15	0,01658	spanish pesos josé bull olé pesetas andreas leave señor mexican friend great por friends adam alex speaking speaks excrement speak told gringo find señorita zoom nenê son happened qué caspar small coach charly bullfighter senor bulls favor truth boys luck thing fiesta gracias baby horse andrés watch señores clyde beautiful 
16	0,249	call car phone time night morning room nice years man dinner excuse love great meet number office called minutes people thought coffee hotel home apartment tonight talk minute day woman tomorrow thing week put wife year beautiful met late business make lunch job big married wonderful wanted work drive fine 
17	0,08313	lord man master lady night speak poor make thee heart hear dear day word call death lordship men lad fair hand dead father fear fellow noble great friends head leave fool young bear bed servant sweet gentleman find friend true king hour matter soul set heard stay blood made house 
18	0,0896	write book read story paper people writing letter wrote books newspaper great writer news letters work office page written reading man reporter editor press article thought call stories print picture papers city magazine author interview public copy pictures today front put tomorrow word idea gave publisher heard called words real 
19	0,15454	dad mom home kids stop son kid family father daughter call wait stay mother school eat happy car talk time fine boy care worry brother house great parents told leave birthday years nice today make wrong remember coming shut hurt promise phone scared children open listen late bring happened guys 
20	0,08037	dog cat boy dogs big animals time circus fly bear home bird find duration wait tree animal bad great stop show day thing pig cats monkey poor run fun dear food mouse happy make hee watch noise lion children bees wild bit stay snake pet catch flying turn dig giant 
21	0,87173	time talk things night told home make long leave thought day work people stay wanted understand feel find thing wrong place happened wait remember girl tomorrow nice coming lot morning care bad left years days mind matter life today hear talking worry call live knew fine tonight friend thinking afraid 
22	0,24444	mother father child son children family boy house daughter home baby years uncle sister brother girl mama young told live parents born died day money care bring dear time long poor leave doctor happy life husband brought crying gave age fine letter remember cry grandfather aunt find wife daddy play 
23	0,10095	game win play race team bet man won ball time fight lose kid playing great beat boy cards number match winner luck coach horse lost bets ready champion winning wins gentlemen start year watch chance show hit left ring ladies football lucky big crowd contest make games tonight today call 
24	0,15089	police killed found murder dead case find man kill body night told death killer wife knew murderer ago husband murdered left happened call time wanted gun shot phone crime evidence room called remember car woman died detective suicide heard victim inspector story made questions office thought brother door gave accident 
25	0,18572	love stop girl girls woman women crazy sex feel nice stupid hell shit drink guy make leave great beautiful damn men bitch bed problem call shut kiss wait bit body show bad money real sleep wrong ass whore open bastard talk idiot scared clothes sick touch fun naked face hair 
26	0,21611	hell guy guys shit damn thing move time kill dead make put ass hold call wait shut kid stop bitch car hear real people stay gun big talking hit talk listen bad shot goddamn coming watch son problem head easy crazy run shoot lot stuff place cut deal find killed 
27	0,03949	wait home stop man boss young today yen woman hard master excuse san die japanese family place care matter heard samurai worry time clan rice money make wrong fine brother hurry sake true trouble house sword person wife drink feel big chan cold eat return forgive bastard year blind bad 
28	0,0897	world power monster find evil human magic body strange found time years stop master dead place ago castle witch blood great destroy secret death ancient powers soul afraid vampire creature monsters curse night happened spirit real alive show professor moon save demon make stone earth book bring legend humans black 
29	0,12038	show sing play music love song dance girl singing stage great tonight hear night act playing girls piano band ladies heart wonderful dancing make theater young audience voice happy time star part songs performance big number singer heard tomorrow kiss theatre lily played applause listen sweet people rehearsal gentlemen plays 
30	0,35231	man kill die killed dead leave life stop men death make find people wait time live fight brother alive save father woman blood stay friend afraid listen left told talk understand care hands end put long pay bring escape remember forget face shut son run died hear move happened head 
31	0,08116	village people work land wait comrade water town drink dear stop farm live road city coming leave sit bring comrades house forest children horse home fields long mayor bread afraid run stay russian day tomorrow days morning field brought eat fire night hands put girl catch woods father wine hell 
32	0,11551	war men army soldier major german soldiers general enemy orders officer attack military colonel left order fire camp fight sergeant front command commander lieutenant long troops shot move boys battle time fighting report shoot country officers days guns make attention company line send gun duty private home wounded mission captain 
33	0,1103	man church priest people son pray soul holy faith sin woman mother day death children blessed heaven house wife world child peace forgive prayer father hear free sins evil make bless earth speak bring law made sister poor body spirit brought die men miracle religion cross dead blood mercy reverend 
34	0,10212	school class teacher students student girls boys year parents study college today kids boy teach professor high learn day principal teachers friends sit wrong write morning father education books teaching children read studying told late exam letter university book classes girl grade young problem important tomorrow stop test question hard 
35	0,00878	pas vous les nous end knοw benedict est man rose moi des ans mon cοme fοr room bogardus girl rice rig nοw led οut bien cοurse hοw pour year years start dear speckles wif avec une act mes sοme aga cantonese der lif ttle gοing cou dans toi whet urse 
36	0,03863	brother today girl son heart life leave love happened uncle sir house call law dear meet people father listen time stop problem sit day daughter friend lost mother coming days sister world understand happen make madam place talk eyes marriage forget matter told face bring tomorrow shut car money hand 
37	0,03715	man comin baby talkin mama laughing boy doo thinkin tellin wait car daddy remus sayin real kelly boys gimme kinda day folks time workin big makin takin bye uncle waitin minute home care make wee livin chick meat havin shake fox runnin jordan love honey thought family pee playin feelin 
38	0,0645	fucking fuck man shit ass fuckin bitch fucked motherfucker asshole money bullshit baby shut brother dick talking black car put phone cool people kill love dude head time pussy white fucker told boy big girl drugs house cunt talk happened balls goddamn years call friend listen real hear dead job 
39	0,22063	minute wait man make guy thing guess big boy boys time matter kid put night mind baby lot nice honey pretty kind girl long idea listen talk town thought tonight bet place hold care show sir trouble crazy couple sit glad stuff ahead chance talking feel run things hear find 
40	0,31956	love life heart world day eyes time beautiful dream happy night man feel live remember dreams loved true long sun light hear face sky girl make today words forever forget lost die years great things hand sea made moon thought soul death flowers end happiness young sad stars story dark 
41	0,15719	police car find time call stop arrest case men shoot place move prison gun officer man work put safe make hurry job open boss wait cops cop number phone station found information catch follow door jail leave sir hands meet arrested minutes stolen gang report inspector turn stay search worry 
42	0,08696	music man chuckles laughing laughs door continues sighs screaming playing speaking grunts laughter woman chattering shouting cheering screams grunting yelling ringing rings groaning chuckling panting crowd closes horn buzzing humming indistinct instrumental singing sobbing barking opens chatter gasping phone growling gasps throat whispers crying footsteps engine coughing chirping knocking voice 
43	0,08631	time power planet control space world ship computer minutes system thing mission ready people seconds area work find base human security contact fire machine hours nuclear move target air team attack working check destroy coming report hold emergency man energy happened moon missile bomb project close signal data weapons research 
44	0,12844	sir man morning men gentlemen excuse make officer put report boy time number call leave feet stand orders hope left chance service ready night thought mind miss major watch minute sit word duty order charge fellow trouble permission set luck day read line show pick heard message send minutes job 
45	0,11606	doctor hospital patient nurse blood doctors medical patients sick people feel die medicine call work operation pain brain life body case disease wife death heart cure doc man wrong died treatment surgery normal clinic happened cancer dead human health test understand months ill today pills care husband condition rest years 
46	0,08116	francs french love madame leave painting monsieur friend countess woman room tomorrow happy young left poor letter tonight man find women count friends true beautiful paint funny paintings bad leaving charming husband artist lost pleasure impossible art painter knew found dear speak sir late loved madam great waiting perfect dress 
47	0,06745	king majesty highness princess excellency prince emperor queen great castle sword palace people royal sire order slave master court son father country men bring kingdom lord guards send lady time wait throne gold find battle long crown horse make honor land knight return free fight army soldiers imperial head horses 
48	0,11341	people country government world war political party work vote state freedom live american strike workers fight politics years revolution talk meeting committee children power order nation public make police great today friends senator peace call election office stop white president leader news black minister working free group speech national city 
49	0,07264	film movie camera scene director actor films make great people shot picture movies part work script made lot cut set studio story actress man play character star show big role actors shoot real end shooting wanted stage audience screen acting voice things scenes bit production time kind making cinema pictures 
